Image,Real_d_value_um,Predicted_d_value_um,Absolute_Error_um
IMG_20250922_180855.jpg,4.15,3.98046875,0.16953125000000036
IMG_20250922_180856.jpg,4.16,3.837890625,0.32210937500000014
IMG_20250922_180858.jpg,4.17,3.951171875,0.21882812499999993
IMG_20250922_180900.jpg,4.18,3.84375,0.3362499999999997
IMG_20250922_180902.jpg,4.19,4.0703125,0.11968750000000039
IMG_20250922_180907.jpg,4.2,4.06640625,0.13359375000000018
IMG_20250922_180909.jpg,4.21,4.16796875,0.042031249999999964
IMG_20250922_180911.jpg,4.22,4.22265625,0.0026562500000002487
IMG_20250922_180913.jpg,4.23,4.16015625,0.06984375000000043
IMG_20250922_180914.jpg,4.24,4.17578125,0.06421875000000021
IMG_20250922_180916.jpg,4.25,4.12109375,0.12890625
IMG_20250922_180918.jpg,4.26,4.22265625,0.03734374999999979
IMG_20250922_180920.jpg,4.27,4.37109375,0.10109375000000043
IMG_20250922_180923.jpg,4.28,4.41015625,0.13015624999999975
IMG_20250922_180924.jpg,4.29,4.39453125,0.10453124999999996
IMG_20250922_180926.jpg,4.3,4.37109375,0.07109375000000018
IMG_20250922_180928.jpg,4.31,4.34765625,0.03765625000000039
IMG_20250922_180933.jpg,4.32,4.40234375,0.08234374999999972
IMG_20250922_180935.jpg,4.33,4.5078125,0.17781249999999993
IMG_20250922_180937.jpg,4.34,4.41015625,0.07015625000000014
IMG_20250922_180941.jpg,4.35,4.3984375,0.048437500000000355
IMG_20250922_180943.jpg,4.36,4.3203125,0.03968750000000032
IMG_20250922_180949.jpg,4.37,4.37109375,0.0010937499999998934
IMG_20250922_180953.jpg,4.38,4.32421875,0.05578124999999989
IMG_20250922_180955.jpg,4.39,4.40234375,0.01234375000000032
IMG_20250922_180957.jpg,4.4,4.4296875,0.029687499999999645
IMG_20250922_181003.jpg,4.41,4.46875,0.05874999999999986
IMG_20250922_181004.jpg,4.42,4.51953125,0.09953125000000007
IMG_20250922_181006.jpg,4.43,4.62890625,0.19890625000000028
IMG_20250922_181008.jpg,4.44,4.6328125,0.1928124999999996
IMG_20250922_181009.jpg,4.45,4.6171875,0.16718749999999982
IMG_20250922_181011.jpg,4.46,4.58203125,0.12203125000000004
IMG_20250922_181013.jpg,4.47,4.63671875,0.16671875000000025
IMG_20250922_181015.jpg,4.48,4.6484375,0.16843749999999957
IMG_20250922_181017.jpg,4.49,4.6171875,0.1271874999999998
IMG_20250922_181019.jpg,4.5,4.58984375,0.08984375
IMG_20250922_181021.jpg,4.51,4.62109375,0.11109375000000021
IMG_20250922_181023.jpg,4.52,4.65234375,0.13234375000000043
IMG_20250922_181025.jpg,4.53,4.5703125,0.04031249999999975
IMG_20250922_181027.jpg,4.54,4.5625,0.022499999999999964
IMG_20250922_181149.jpg,4.55,4.33203125,0.21796874999999982
IMG_20250922_181152.jpg,4.56,4.30078125,0.2592187499999996
IMG_20250922_181154.jpg,4.57,4.25,0.3200000000000003
IMG_20250922_181155.jpg,4.58,4.1796875,0.40031250000000007
IMG_20250922_181157.jpg,4.59,4.23828125,0.35171874999999986
IMG_20250922_181158.jpg,4.6,4.10546875,0.49453124999999964
IMG_20250922_181200.jpg,4.61,4.078125,0.5318750000000003
IMG_20250922_181201.jpg,4.62,4.09375,0.5262500000000001
IMG_20250922_181203.jpg,4.63,4.30078125,0.3292187499999999
IMG_20250922_181205.jpg,4.64,4.3125,0.3274999999999997
IMG_20250922_181206.jpg,4.65,4.2578125,0.39218750000000036
IMG_20250922_181208.jpg,4.66,4.29296875,0.36703125000000014
IMG_20250922_181209.jpg,4.67,4.23046875,0.43953124999999993
IMG_20250922_181211.jpg,4.68,4.24609375,0.4339062499999997
IMG_20250922_181213.jpg,4.69,4.26953125,0.4204687500000004
IMG_20250922_181215.jpg,4.7,4.28515625,0.4148437500000002
IMG_20250922_181218.jpg,4.71,4.26953125,0.44046874999999996
IMG_20250922_181221.jpg,4.72,4.28125,0.43874999999999975
IMG_20250922_181223.jpg,4.73,4.3515625,0.3784375000000004
IMG_20250922_181224.jpg,4.74,4.34765625,0.3923437500000002
IMG_20250922_181226.jpg,4.75,4.30859375,0.44140625
IMG_20250922_181230.jpg,4.76,4.3984375,0.3615624999999998
IMG_20250922_181232.jpg,4.77,4.36328125,0.4067187499999996
IMG_20250922_181235.jpg,4.78,4.42578125,0.35421875000000025
IMG_20250922_181237.jpg,4.79,4.46484375,0.32515625000000004
IMG_20250922_181242.jpg,4.8,4.5078125,0.2921874999999998
IMG_20250922_181244.jpg,4.81,4.36328125,0.4467187499999996
IMG_20250922_181248.jpg,4.82,4.50390625,0.3160937500000003
IMG_20250922_181250.jpg,4.83,4.609375,0.22062500000000007
IMG_20250922_181252.jpg,4.84,4.5546875,0.28531249999999986
IMG_20250922_181254.jpg,4.85,4.60546875,0.24453124999999964
IMG_20250922_181256.jpg,4.86,4.74609375,0.11390625000000032
IMG_20250922_181301.jpg,4.87,4.83984375,0.030156250000000107
IMG_20250922_181303.jpg,4.88,4.796875,0.0831249999999999
IMG_20250922_181306.jpg,4.89,4.84765625,0.04234374999999968
IMG_20250922_181308.jpg,4.9,4.8515625,0.048437500000000355
IMG_20250922_181311.jpg,4.91,4.90234375,0.007656250000000142
IMG_20250922_181313.jpg,4.92,5.04296875,0.12296875000000007
IMG_20250922_181315.jpg,4.93,4.98046875,0.050468750000000284
IMG_20250922_181317.jpg,4.94,4.97265625,0.03265624999999961
IMG_20250922_181319.jpg,4.95,5.046875,0.09687499999999982
IMG_20250922_181320.jpg,4.96,4.9140625,0.045937499999999964
IMG_20250922_181324.jpg,4.97,4.9765625,0.006562500000000249
IMG_20250922_181327.jpg,4.98,5.0390625,0.059062499999999574
IMG_20250922_181330.jpg,4.99,4.9921875,0.002187499999999787
=== SUMMARY STATISTICS ===,Mean Absolute Error: 0.1775,Max Absolute Error: 0.5319,Min Absolute Error: 0.0004
